fecha,valor
2013-01-09,1037
2013-01-10,1080
2013-01-11,1094
2013-01-14,1087
2013-01-15,1088
2013-01-16,1077
2013-01-17,1062
2013-01-18,1070
2013-01-22,1070
2013-01-23,1100
2013-01-24,1106
2013-01-25,1113
2013-01-28,1110
2013-01-29,1101
2013-01-30,1101
2013-01-31,1102
2013-02-01,1082
2013-02-04,1092
2013-02-05,1089
2013-02-06,1124
2013-02-07,1102
2013-02-08,1077
2013-02-11,1089
2013-02-12,1111
2013-02-13,1098
2013-02-14,1093
2013-02-15,1098
2013-02-19,1100
2013-02-20,1104
2013-02-21,1132
2013-02-22,1131
2013-02-25,1137
2013-02-26,1115
2013-02-27,1114
2013-02-28,1287
2013-03-01,1218
2013-03-04,1208
2013-03-05,1198
2013-03-06,1177
2013-03-07,1171
2013-03-08,1160
2013-03-11,1157
2013-03-12,1136
2013-03-13,1149
2013-03-14,1157
2013-03-15,1183
2013-03-18,1180
2013-03-19,1205
2013-03-20,1202
2013-03-21,1217
2013-03-22,1219
2013-03-25,1261
2013-03-26,1293
2013-03-27,1337
2013-03-28,1307
2013-04-01,1321
2013-04-02,1306
2013-04-03,1262
2013-04-04,1254
2013-04-05,1271
2013-04-08,1257
2013-04-09,1233
2013-04-10,1219
2013-04-11,1205
2013-04-12,1167
2013-04-15,1159
2013-04-16,1165
2013-04-17,1186
2013-04-18,1204
2013-04-19,1209
2013-04-22,1216
2013-04-23,1212
2013-04-24,1212
2013-04-25,1210
2013-04-26,1215
2013-04-29,1212
2013-04-30,1210
2013-05-01,1215
2013-05-02,1205
2013-05-03,1204
2013-05-06,1205
2013-05-07,1208
2013-05-08,1203
2013-05-09,1194
2013-05-10,1193
2013-05-13,1191
2013-05-14,1177
2013-05-15,1186
2013-05-16,1184
2013-05-17,1157
2013-05-20,1148
2013-05-21,1149
2013-05-22,1127
2013-05-23,1141
2013-05-24,1144
2013-05-28,1128
2013-05-29,1148
2013-05-30,1158
2013-05-31,1167
2013-06-03,1169
2013-06-04,1183
2013-06-05,1195
2013-06-06,1204
2013-06-07,1187
2013-06-10,1188
2013-06-11,1198
2013-06-12,1199
2013-06-13,1192
2013-06-14,1197
2013-06-17,1198
2013-06-18,1221
2013-06-19,1213
2013-06-20,1227
2013-06-21,1223
2013-06-24,1229
2013-06-25,1221
2013-06-26,1219
2013-06-27,1215
2013-06-28,1199
2013-07-01,1189
2013-07-02,1199
2013-07-03,1204
2013-07-05,1188
2013-07-08,1194
2013-07-09,1194
2013-07-10,1205
2013-07-11,1194
2013-07-12,1188
2013-07-15,1164
2013-07-16,1142
2013-07-17,1139
2013-07-18,1052
2013-07-19,1075
2013-07-22,1040
2013-07-23,1025
2013-07-24,1063
2013-07-25,1092
2013-07-26,1107
2013-07-29,1139
2013-07-30,1130
2013-07-31,1112
2013-08-01,1095
2013-08-02,1101
2013-08-05,1094
2013-08-06,1069
2013-08-07,1067
2013-08-08,1052
2013-08-09,1036
2013-08-12,1032
2013-08-13,1020
2013-08-14,1018
2013-08-15,1019
2013-08-16,1017
2013-08-19,1034
2013-08-20,1039
2013-08-21,1043
2013-08-22,1023
2013-08-23,1072
2013-08-26,1075
2013-08-27,1120
2013-08-28,1127
2013-08-29,1163
2013-08-30,1170
2013-09-03,1128
2013-09-04,1101
2013-09-05,1085
2013-09-06,1075
2013-09-09,1062
2013-09-10,1073
2013-09-11,1073
2013-09-12,1110
2013-09-13,1114
2013-09-16,1089
2013-09-17,1092
2013-09-18,1063
2013-09-19,1044
2013-09-20,1037
2013-09-23,1030
2013-09-24,1013
2013-09-25,1007
2013-09-26,1017
2013-09-27,1024
2013-09-30,1035
2013-10-01,1039
2013-10-02,1029
2013-10-03,1019
2013-10-04,1005
2013-10-07,997
2013-10-08,979
2013-10-09,971
2013-10-10,919
2013-10-11,904
2013-10-15,887
2013-10-16,908
2013-10-17,904
2013-10-18,851
2013-10-21,842
2013-10-22,859
2013-10-23,873
2013-10-24,896
2013-10-25,891
2013-10-28,881
2013-10-29,909
2013-10-30,921
2013-10-31,921
2013-11-01,892
2013-11-04,875
2013-11-05,841
2013-11-06,841
2013-11-07,838
2013-11-08,825
2013-11-12,831
2013-11-13,839
2013-11-14,829
2013-11-15,813
2013-11-18,807
2013-11-19,829
2013-11-20,806
2013-11-21,791
2013-11-22,790
2013-11-25,803
2013-11-26,789
2013-11-27,776
2013-11-29,776
2013-12-02,777
2013-12-03,795
2013-12-04,805
2013-12-05,798
2013-12-06,780
2013-12-09,775
2013-12-10,782
2013-12-11,783
2013-12-12,791
2013-12-13,804
2013-12-16,806
2013-12-17,824
2013-12-18,824
2013-12-19,822
2013-12-20,826
2013-12-23,823
2013-12-24,817
2013-12-26,816
2013-12-27,809
2013-12-30,812
2013-12-31,808
2014-01-02,800
2014-01-03,793
2014-01-06,796
2014-01-07,836
2014-01-08,840
2014-01-09,867
2014-01-10,914
2014-01-13,937
2014-01-14,911
2014-01-15,901
2014-01-16,926
2014-01-17,941
2014-01-21,920
2014-01-22,952
2014-01-23,996
2014-01-24,1043
2014-01-27,1018
2014-01-28,983
2014-01-29,1037
2014-01-30,1067
2014-01-31,1085
2014-02-03,1103
2014-02-04,1056
2014-02-05,1018
2014-02-06,984
2014-02-07,961
2014-02-10,984
2014-02-11,972
2014-02-12,974
2014-02-13,970
2014-02-14,951
2014-02-18,972
2014-02-19,986
2014-02-20,961
2014-02-21,951
2014-02-24,928
2014-02-25,924
2014-02-26,927
2014-02-27,917
2014-02-28,907
2014-03-03,926
2014-03-04,917
2014-03-05,929
2014-03-06,905
2014-03-07,899
2014-03-10,900
2014-03-11,903
2014-03-12,904
2014-03-13,926
2014-03-14,914
2014-03-17,883
2014-03-18,883
2014-03-19,873
2014-03-20,861
2014-03-21,849
2014-03-24,850
2014-03-25,846
2014-03-26,851
2014-03-27,837
2014-03-28,824
2014-03-31,799
2014-04-01,802
2014-04-02,794
2014-04-03,782
2014-04-04,754
2014-04-07,775
2014-04-08,791
2014-04-09,769
2014-04-10,769
2014-04-11,779
2014-04-14,784
2014-04-15,804
2014-04-16,805
2014-04-17,796
2014-04-21,796
2014-04-22,780
2014-04-23,792
2014-04-24,789
2014-04-25,809
2014-04-28,795
2014-04-29,790
2014-04-30,786
2014-05-01,778
2014-05-02,787
2014-05-05,781
2014-05-06,781
2014-05-07,752
2014-05-08,759
2014-05-09,771
2014-05-12,763
2014-05-13,774
2014-05-14,773
2014-05-15,788
2014-05-16,795
2014-05-19,801
2014-05-20,813
2014-05-21,815
2014-05-22,834
2014-05-23,832
2014-05-27,846
2014-05-28,850
2014-05-29,832
2014-05-30,833
2014-06-02,839
2014-06-03,833
2014-06-04,819
2014-06-05,796
2014-06-06,766
2014-06-09,769
2014-06-10,767
2014-06-11,754
2014-06-12,761
2014-06-13,737
2014-06-16,850
2014-06-17,873
2014-06-18,797
2014-06-19,817
2014-06-20,709
2014-06-23,669
2014-06-24,676
2014-06-25,667
2014-06-26,692
2014-06-27,708
2014-06-30,724
2014-07-01,697
2014-07-02,686
2014-07-03,673
2014-07-07,680
2014-07-08,668
2014-07-09,591
2014-07-10,593
2014-07-11,596
2014-07-14,631
2014-07-15,649
2014-07-16,644
2014-07-17,669
2014-07-18,646
2014-07-21,671
2014-07-22,667
2014-07-23,656
2014-07-24,630
2014-07-25,687
2014-07-28,707
2014-07-29,680
2014-07-30,560
2014-07-31,649
2014-08-01,701
2014-08-04,730
2014-08-05,724
2014-08-06,682
2014-08-07,696
2014-08-08,698
2014-08-11,694
2014-08-12,720
2014-08-13,744
2014-08-14,774
2014-08-15,801
2014-08-18,783
2014-08-19,764
2014-08-20,790
2014-08-21,813
2014-08-22,821
2014-08-25,820
2014-08-26,803
2014-08-27,806
2014-08-28,804
2014-08-29,808
2014-09-02,783
2014-09-03,749
2014-09-04,750
2014-09-05,753
2014-09-08,763
2014-09-09,753
2014-09-10,757
2014-09-11,731
2014-09-12,706
2014-09-15,711
2014-09-16,690
2014-09-17,698
2014-09-18,700
2014-09-19,699
2014-09-22,702
2014-09-23,700
2014-09-24,685
2014-09-25,686
2014-09-26,684
2014-09-29,693
2014-09-30,700
2014-10-01,753
2014-10-02,735
2014-10-03,738
2014-10-06,750
2014-10-07,768
2014-10-08,751
2014-10-09,754
2014-10-10,771
2014-10-14,798
2014-10-15,844
2014-10-16,833
2014-10-17,799
2014-10-20,792
2014-10-21,779
2014-10-22,762
2014-10-23,747
2014-10-24,745
2014-10-27,736
2014-10-28,722
2014-10-29,712
2014-10-30,713
2014-10-31,703
2014-11-03,682
2014-11-04,686
2014-11-05,674
2014-11-06,672
2014-11-07,663
2014-11-10,664
2014-11-12,658
2014-11-13,660
2014-11-14,664
2014-11-17,667
2014-11-18,671
2014-11-19,678
2014-11-20,683
2014-11-21,681
2014-11-24,680
2014-11-25,680
2014-11-26,687
2014-11-28,687
2014-12-01,698
2014-12-02,688
2014-12-03,700
2014-12-04,699
2014-12-05,707
2014-12-08,726
2014-12-09,743
2014-12-10,760
2014-12-11,751
2014-12-12,780
2014-12-15,804
2014-12-16,823
2014-12-17,800
2014-12-18,771
2014-12-19,770
2014-12-22,768
2014-12-23,759
2014-12-24,757
2014-12-26,728
2014-12-29,729
2014-12-30,717
2014-12-31,719
2015-01-02,726
2015-01-05,750
2015-01-06,766
2015-01-07,749
2015-01-08,734
2015-01-09,726
2015-01-12,736
2015-01-13,729
2015-01-14,730
2015-01-15,741
2015-01-16,731
2015-01-20,720
2015-01-21,720
2015-01-22,710
2015-01-23,726
2015-01-26,726
2015-01-27,724
2015-01-28,730
2015-01-29,728
2015-01-30,742
2015-02-02,739
2015-02-03,727
2015-02-04,728
2015-02-05,718
2015-02-06,709
2015-02-09,712
2015-02-10,712
2015-02-11,715
2015-02-12,720
2015-02-13,702
2015-02-17,686
2015-02-18,679
2015-02-19,668
2015-02-20,650
2015-02-23,626
2015-02-24,633
2015-02-25,635
2015-02-26,624
2015-02-27,618
2015-03-02,604
2015-03-03,597
