fecha,valor
2000-02-23,562
2000-02-24,568
2000-02-25,560
2000-02-28,548
2000-02-29,545
2000-03-01,550
2000-03-02,531
2000-03-03,524
2000-03-06,530
2000-03-07,530
2000-03-08,528
2000-03-09,527
2000-03-10,526
2000-03-13,537
2000-03-14,541
2000-03-15,548
2000-03-16,547
2000-03-17,542
2000-03-20,540
2000-03-21,539
2000-03-22,535
2000-03-23,536
2000-03-24,524
2000-03-27,522
2000-03-28,535
2000-03-29,545
2000-03-30,570
2000-03-31,570
2000-04-03,579
2000-04-04,595
2000-04-05,601
2000-04-06,592
2000-04-07,594
2000-04-10,607
2000-04-11,601
2000-04-12,599
2000-04-13,602
2000-04-14,618
2000-04-17,598
2000-04-18,578
2000-04-19,595
2000-04-20,596
2000-04-21,598
2000-04-25,567
2000-04-26,573
2000-04-27,570
2000-04-28,570
2000-05-01,560
2000-05-02,568
2000-05-03,578
2000-05-04,588
2000-05-05,600
2000-05-08,605
2000-05-09,629
2000-05-10,672
2000-05-11,695
2000-05-12,712
2000-05-15,718
2000-05-16,711
2000-05-17,712
2000-05-18,713
2000-05-19,757
2000-05-22,762
2000-05-23,770
2000-05-24,727
2000-05-25,731
2000-05-26,725
2000-05-29,719
2000-05-30,690
2000-05-31,703
2000-06-01,689
2000-06-02,646
2000-06-05,656
2000-06-06,679
2000-06-07,672
2000-06-08,667
2000-06-09,662
2000-06-12,668
2000-06-13,651
2000-06-14,645
2000-06-15,657
2000-06-16,663
2000-06-19,659
2000-06-20,661
2000-06-21,652
2000-06-22,680
2000-06-23,685
2000-06-26,691
2000-06-27,686
2000-06-28,679
2000-06-29,688
2000-06-30,687
2000-07-03,670
2000-07-04,672
2000-07-05,658
2000-07-06,647
2000-07-07,652
2000-07-10,651
2000-07-11,652
2000-07-12,636
2000-07-13,632
2000-07-14,621
2000-07-17,620
2000-07-18,630
2000-07-19,637
2000-07-20,644
2000-07-21,642
2000-07-24,639
2000-07-25,639
2000-07-26,644
2000-07-27,652
2000-07-28,654
2000-07-31,650
2000-08-01,665
2000-08-02,669
2000-08-03,665
2000-08-04,662
2000-08-07,664
2000-08-08,674
2000-08-09,655
2000-08-10,668
2000-08-11,658
2000-08-14,660
2000-08-15,686
2000-08-16,684
2000-08-17,696
2000-08-18,717
2000-08-21,726
2000-08-22,710
2000-08-23,716
2000-08-24,713
2000-08-25,701
2000-08-28,701
2000-08-29,701
2000-08-30,691
2000-08-31,686
2000-09-01,669
2000-09-05,674
2000-09-06,654
2000-09-07,664
2000-09-08,667
2000-09-11,673
2000-09-12,684
2000-09-13,682
2000-09-14,674
2000-09-15,677
2000-09-18,690
2000-09-19,696
2000-09-20,694
2000-09-21,702
2000-09-22,682
2000-09-25,686
2000-09-26,690
2000-09-27,681
2000-09-28,668
2000-09-29,673
2000-10-02,675
2000-10-03,663
2000-10-04,655
2000-10-05,658
2000-10-06,685
2000-10-09,686
2000-10-10,692
2000-10-11,695
2000-10-12,719
2000-10-13,733
2000-10-16,736
2000-10-17,774
2000-10-18,787
2000-10-19,776
2000-10-20,820
2000-10-23,828
2000-10-24,850
2000-10-25,894
2000-10-26,846
2000-10-27,832
2000-10-30,833
2000-10-31,816
2000-11-01,826
2000-11-02,839
2000-11-03,886
2000-11-06,910
2000-11-07,915
2000-11-08,992
2000-11-09,943
2000-11-10,868
2000-11-13,847
2000-11-14,826
2000-11-15,803
2000-11-16,834
2000-11-17,841
2000-11-20,813
2000-11-21,823
2000-11-22,845
2000-11-23,863
2000-11-24,840
2000-11-27,852
2000-11-28,865
2000-11-29,848
2000-11-30,855
2000-12-01,848
2000-12-04,845
2000-12-05,841
2000-12-06,833
2000-12-07,822
2000-12-08,812
2000-12-11,794
2000-12-12,810
2000-12-13,824
2000-12-14,830
2000-12-15,813
2000-12-18,805
2000-12-19,777
2000-12-20,790
2000-12-21,791
2000-12-22,779
2000-12-26,772
2000-12-27,769
2000-12-28,765
2000-12-29,766
2001-01-02,792
2001-01-03,728
2001-01-04,727
2001-01-05,740
2001-01-08,737
2001-01-09,720
2001-01-10,712
2001-01-11,706
2001-01-12,695
2001-01-15,696
2001-01-16,701
2001-01-17,691
2001-01-18,696
2001-01-19,700
2001-01-22,691
2001-01-23,678
2001-01-24,676
2001-01-25,683
2001-01-26,672
2001-01-29,654
2001-01-30,664
2001-01-31,670
2001-02-01,660
2001-02-02,658
2001-02-05,665
2001-02-06,675
2001-02-07,678
2001-02-08,682
2001-02-09,683
2001-02-12,690
2001-02-13,684
2001-02-14,676
2001-02-15,676
2001-02-16,698
2001-02-19,698
2001-02-20,720
2001-02-21,739
2001-02-22,732
2001-02-23,741
2001-02-26,759
2001-02-27,796
2001-02-28,793
2001-03-01,789
2001-03-02,767
2001-03-05,725
2001-03-06,725
2001-03-07,733
2001-03-08,761
2001-03-09,736
2001-03-12,769
2001-03-13,777
2001-03-14,798
2001-03-15,837
2001-03-16,850
2001-03-19,898
2001-03-20,886
2001-03-21,898
2001-03-22,964
2001-03-23,984
2001-03-26,928
2001-03-27,899
2001-03-28,898
2001-03-29,918
2001-03-30,945
2001-04-02,944
2001-04-03,946
2001-04-04,939
2001-04-05,916
2001-04-06,897
2001-04-09,862
2001-04-10,831
2001-04-11,852
2001-04-12,857
2001-04-16,899
2001-04-17,889
2001-04-18,896
2001-04-19,937
2001-04-20,1046
2001-04-23,1284
2001-04-24,1195
2001-04-25,1147
2001-04-26,1076
2001-04-27,1000
2001-04-30,1042
2001-05-01,1070
2001-05-02,1091
2001-05-03,1057
2001-05-04,1031
2001-05-07,975
2001-05-08,990
2001-05-09,1008
2001-05-10,989
2001-05-11,1048
2001-05-14,1093
2001-05-15,1056
2001-05-16,1007
2001-05-17,991
2001-05-18,958
2001-05-21,930
2001-05-22,924
2001-05-23,933
2001-05-24,921
2001-05-25,921
2001-05-28,921
2001-05-29,925
2001-05-30,969
2001-05-31,981
2001-06-01,1019
2001-06-04,955
2001-06-05,913
2001-06-06,911
2001-06-07,889
2001-06-08,879
2001-06-11,883
2001-06-12,910
2001-06-13,922
2001-06-14,937
2001-06-15,927
2001-06-18,1000
2001-06-19,986
2001-06-20,975
2001-06-21,971
2001-06-22,990
2001-06-25,974
2001-06-26,982
2001-06-27,999
2001-06-28,1009
2001-06-29,1025
2001-07-02,1062
2001-07-03,1079
2001-07-04,1094
2001-07-05,1165
2001-07-06,1132
2001-07-09,1158
2001-07-10,1217
2001-07-11,1290
2001-07-12,1519
2001-07-13,1616
2001-07-16,1629
2001-07-17,1439
2001-07-18,1537
2001-07-19,1593
2001-07-20,1488
2001-07-23,1377
2001-07-24,1415
2001-07-25,1390
2001-07-26,1510
2001-07-27,1612
2001-07-30,1571
2001-07-31,1604
2001-08-01,1688
2001-08-02,1601
2001-08-03,1557
2001-08-06,1610
2001-08-07,1572
2001-08-08,1490
2001-08-09,1466
2001-08-10,1392
2001-08-13,1424
2001-08-14,1501
2001-08-15,1453
2001-08-16,1393
2001-08-17,1502
2001-08-20,1555
2001-08-21,1651
2001-08-22,1450
2001-08-23,1427
2001-08-24,1443
2001-08-27,1457
2001-08-28,1414
2001-08-29,1386
2001-08-30,1405
2001-08-31,1408
2001-09-03,1408
2001-09-04,1391
2001-09-05,1392
2001-09-06,1455
2001-09-07,1489
2001-09-10,1486
2001-09-11,1478
2001-09-12,1478
2001-09-13,1478
2001-09-14,1478
2001-09-17,1652
2001-09-18,1618
2001-09-19,1592
2001-09-20,1612
2001-09-21,1637
2001-09-24,1612
2001-09-25,1602
2001-09-26,1639
2001-09-27,1647
2001-09-28,1595
2001-10-01,1661
2001-10-02,1687
2001-10-03,1754
2001-10-04,1842
2001-10-05,1868
2001-10-08,1876
2001-10-09,1893
2001-10-10,1859
2001-10-11,1825
2001-10-12,1832
2001-10-15,1824
2001-10-16,1770
2001-10-17,1686
2001-10-18,1727
2001-10-19,1693
2001-10-22,1670
2001-10-23,1700
2001-10-24,1727
2001-10-25,1769
2001-10-26,1824
2001-10-29,2003
2001-10-30,2032
2001-10-31,2136
2001-11-01,2295
2001-11-02,2441
2001-11-05,2458
2001-11-06,2363
2001-11-07,2354
2001-11-08,2351
2001-11-09,2438
2001-11-12,2504
2001-11-13,2542
2001-11-14,2664
2001-11-15,2683
2001-11-16,2764
2001-11-19,2966
2001-11-20,3071
2001-11-21,3026
2001-11-22,3028
2001-11-23,2961
2001-11-26,2772
2001-11-27,2910
2001-11-28,2952
2001-11-29,3242
2001-11-30,3340
2001-12-03,3196
2001-12-04,4040
2001-12-05,4020
2001-12-06,3988
2001-12-07,4149
2001-12-10,4220
2001-12-11,4162
2001-12-12,4044
2001-12-13,4059
2001-12-14,4160
2001-12-17,4127
2001-12-18,4125
2001-12-19,4212
2001-12-20,4449
2001-12-21,4722
2001-12-24,5083
2001-12-25,5495
2001-12-26,5470
2001-12-27,5464
2001-12-28,5172
2001-12-31,4404
2002-01-02,4376
2002-01-03,4128
2002-01-04,3983
2002-01-07,3975
2002-01-08,4050
2002-01-09,4460
2002-01-10,4484
2002-01-11,4542
2002-01-14,4556
2002-01-15,4626
2002-01-16,4531
2002-01-17,4581
2002-01-18,4656
2002-01-21,4553
2002-01-22,4454
2002-01-23,4287
2002-01-24,4210
2002-01-25,4156
2002-01-28,4101
2002-01-29,4123
2002-01-30,4129
2002-01-31,4352
2002-02-01,4497
2002-02-04,4581
2002-02-05,4457
2002-02-06,4471
2002-02-07,4511
2002-02-08,4412
2002-02-11,4350
2002-02-12,4235
2002-02-13,4100
2002-02-14,4013
2002-02-15,3943
2002-02-18,4026
2002-02-19,3987
2002-02-20,3992
2002-02-21,4092
2002-02-22,4171
2002-02-25,4087
2002-02-26,4112
2002-02-27,4123
2002-02-28,4098
2002-03-01,4170
2002-03-04,4144
2002-03-05,4222
2002-03-06,4305
2002-03-07,4286
2002-03-08,4407
2002-03-11,4479
2002-03-12,4505
2002-03-13,4656
2002-03-14,4830
2002-03-15,4943
2002-03-18,5155
2002-03-19,5030
2002-03-20,4972
2002-03-21,4958
2002-03-22,5089
2002-03-25,5223
2002-03-26,5291
2002-03-27,5024
2002-03-28,5013
2002-03-29,5043
2002-04-01,5018
2002-04-02,5021
2002-04-03,5010
2002-04-04,5006
2002-04-05,4815
2002-04-08,4861
2002-04-09,4886
2002-04-10,4936
2002-04-11,4855
2002-04-12,4803
2002-04-15,4615
2002-04-16,4588
2002-04-17,4443
2002-04-18,4648
2002-04-19,4569
2002-04-22,4935
2002-04-23,4965
2002-04-24,4885
2002-04-25,4865
2002-04-26,4938
2002-04-29,4896
2002-04-30,4831
2002-05-01,4772
2002-05-02,4828
2002-05-03,4801
2002-05-06,4897
2002-05-07,4904
2002-05-08,4998
2002-05-09,5094
2002-05-10,5195
2002-05-13,5131
2002-05-14,5153
2002-05-15,5192
2002-05-16,5205
2002-05-17,5254
2002-05-20,5378
2002-05-21,5605
2002-05-22,5808
2002-05-23,5948
2002-05-24,5937
2002-05-27,5720
2002-05-28,6027
2002-05-29,6085
2002-05-30,5900
2002-05-31,6123
2002-06-03,5916
2002-06-04,5963
2002-06-05,6037
2002-06-06,6073
2002-06-07,6098
2002-06-10,6075
2002-06-11,6151
2002-06-12,6146
2002-06-13,6161
2002-06-14,6366
2002-06-17,5944
2002-06-18,5942
2002-06-19,6122
2002-06-20,6062
2002-06-21,6162
2002-06-24,6362
2002-06-25,6566
2002-06-26,6913
2002-06-27,6802
2002-06-28,6791
2002-07-01,7030
2002-07-02,7149
2002-07-03,7199
2002-07-04,7198
2002-07-05,7155
2002-07-08,7026
2002-07-09,6860
2002-07-10,6683
2002-07-11,6839
2002-07-12,6783
2002-07-15,6742
2002-07-16,6631
2002-07-17,6610
2002-07-18,6762
2002-07-19,6636
2002-07-22,6814
2002-07-23,6593
2002-07-24,6907
2002-07-25,7056
2002-07-26,6763
2002-07-29,6634
2002-07-30,6711
2002-07-31,6952
2002-08-01,7048
2002-08-02,7075
2002-08-05,7136
2002-08-06,7040
2002-08-07,7222
2002-08-08,7064
2002-08-09,6955
2002-08-12,6938
2002-08-13,7008
2002-08-14,7038
2002-08-15,6842
2002-08-16,6597
2002-08-19,6684
2002-08-20,6619
2002-08-21,6495
2002-08-22,6340
2002-08-23,6184
2002-08-26,6098
2002-08-27,6138
2002-08-28,6558
2002-08-29,6398
2002-08-30,6435
2002-09-02,6432
2002-09-03,6226
2002-09-04,6265
2002-09-05,6054
2002-09-06,6046
2002-09-09,6113
2002-09-10,6190
2002-09-11,6181
2002-09-12,6181
2002-09-13,6259
2002-09-16,6305
2002-09-17,6355
2002-09-18,6404
2002-09-19,6545
2002-09-20,6722
2002-09-23,6884
2002-09-24,6883
2002-09-25,6321
2002-09-26,6336
2002-09-27,6540
2002-09-30,6606
2002-10-01,6542
2002-10-02,6438
2002-10-03,6396
2002-10-04,6493
2002-10-07,6517
2002-10-08,6598
2002-10-09,6635
2002-10-10,6570
2002-10-11,6469
2002-10-14,6507
2002-10-15,6383
2002-10-16,6511
2002-10-17,6499
2002-10-18,6423
2002-10-21,6362
2002-10-22,6346
2002-10-23,6328
2002-10-24,6218
2002-10-25,6217
2002-10-28,6205
2002-10-29,6161
2002-10-30,6171
2002-10-31,6412
2002-11-01,6060
2002-11-04,6072
2002-11-05,6118
2002-11-06,6103
2002-11-07,6122
2002-11-08,6081
2002-11-11,6081
2002-11-12,6147
2002-11-13,6145
2002-11-14,6127
2002-11-15,6164
2002-11-18,6226
2002-11-19,6211
2002-11-20,6114
2002-11-21,6286
2002-11-22,6597
2002-11-25,6231
2002-11-26,6398
2002-11-27,6174
2002-11-28,6227
2002-11-29,6192
2002-12-02,6263
2002-12-03,6245
2002-12-04,6288
2002-12-05,6448
2002-12-06,6456
2002-12-09,6275
2002-12-10,6265
2002-12-11,6253
2002-12-12,6313
2002-12-13,6234
2002-12-16,6279
2002-12-17,5967
2002-12-18,6114
2002-12-19,6128
2002-12-20,6128
2002-12-23,6182
2002-12-24,6213
2002-12-26,6262
2002-12-27,6331
2002-12-30,6314
2002-12-31,6303
2003-01-02,6268
2003-01-03,6352
2003-01-06,6114
2003-01-07,6020
2003-01-08,6002
2003-01-09,5930
2003-01-10,6000
2003-01-13,5975
2003-01-14,5980
2003-01-16,5996
2003-01-17,6095
2003-01-20,6095
2003-01-21,6074
2003-01-22,6178
2003-01-23,6178
2003-01-24,6217
2003-01-27,6165
2003-01-28,5838
2003-01-29,5919
2003-01-30,5968
2003-01-31,6047
2003-02-03,6115
2003-02-04,6141
2003-02-05,5999
2003-02-06,6022
2003-02-07,6037
2003-02-10,6034
2003-02-11,6039
2003-02-12,6093
2003-02-13,6169
2003-02-14,6288
2003-02-17,6288
2003-02-18,6288
2003-02-19,6268
2003-02-20,6394
2003-02-21,6319
2003-02-24,6588
2003-02-25,6417
2003-02-26,6417
2003-02-27,6691
2003-02-28,6691
2003-03-03,6691
2003-03-04,6691
2003-03-05,6758
2003-03-06,6996
2003-03-07,6986
2003-03-10,6997
2003-03-11,6877
2003-03-12,6926
2003-03-13,7004
2003-03-14,6885
2003-03-17,6838
2003-03-18,6813
2003-03-19,6731
2003-03-20,6723
2003-03-21,6633
2003-03-24,6680
2003-03-25,6654
2003-03-26,6165
2003-03-27,6135
2003-03-28,6119
2003-03-31,6119
2003-04-01,6084
2003-04-02,5842
2003-04-03,5658
2003-04-04,5711
2003-04-07,5672
2003-04-08,5631
2003-04-09,5717
2003-04-10,5718
2003-04-11,5592
2003-04-14,5568
2003-04-15,5565
2003-04-16,5586
2003-04-17,5571
2003-04-21,5539
2003-04-22,5373
2003-04-23,5148
2003-04-24,5110
2003-04-25,5245
2003-04-28,5279
2003-04-29,5286
2003-04-30,5138
2003-05-01,5150
2003-05-02,5045
2003-05-05,5058
2003-05-06,5195
2003-05-07,5259
2003-05-08,5213
2003-05-09,5232
2003-05-12,5254
2003-05-13,5071
2003-05-14,5375
2003-05-15,5288
2003-05-16,5578
2003-05-19,5334
2003-05-20,5492
2003-05-21,5249
2003-05-22,5222
2003-05-23,5336
2003-05-26,5336
2003-05-27,5306
2003-05-28,5368
2003-05-29,5234
2003-05-30,5252
2003-06-02,5360
2003-06-03,5327
2003-06-04,5209
2003-06-05,5032
2003-06-06,5069
2003-06-09,4938
2003-06-10,4853
2003-06-11,4693
2003-06-12,4712
2003-06-13,4604
2003-06-16,4463
2003-06-17,4364
2003-06-18,4448
2003-06-19,4472
2003-06-20,4452
2003-06-23,4542
2003-06-24,4605
2003-06-25,4523
2003-06-26,4516
2003-06-27,4523
2003-06-30,4554
2003-07-01,4618
2003-07-02,4606
2003-07-03,4572
2003-07-04,4651
2003-07-07,4678
2003-07-08,4757
2003-07-09,4735
2003-07-10,4767
2003-07-11,4956
2003-07-14,4882
2003-07-15,4836
2003-07-16,4835
2003-07-17,5031
2003-07-18,5042
2003-07-21,4934
2003-07-22,4796
2003-07-23,4800
2003-07-24,4844
2003-07-25,4669
2003-07-28,4708
2003-07-29,4801
2003-07-30,4964
2003-07-31,5046
2003-08-01,5191
2003-08-04,5156
2003-08-05,5066
2003-08-06,5125
2003-08-07,5153
2003-08-08,5088
2003-08-11,5044
2003-08-12,4913
2003-08-13,4856
2003-08-14,4899
2003-08-15,4906
2003-08-18,4962
2003-08-19,5000
2003-08-20,5060
2003-08-21,5063
2003-08-22,5059
2003-08-25,4962
2003-08-26,5087
2003-08-27,5198
2003-08-28,5180
2003-08-29,4885
2003-09-01,4879
2003-09-02,4843
2003-09-03,4800
2003-09-04,4758
2003-09-05,4754
2003-09-08,4715
2003-09-09,4781
2003-09-10,4754
2003-09-11,4723
2003-09-12,4826
2003-09-15,4808
2003-09-16,4893
2003-09-17,4992
2003-09-18,4948
2003-09-19,5127
2003-09-22,5375
2003-09-23,5449
2003-09-24,5379
2003-09-25,5402
2003-09-26,5398
2003-09-29,5445
2003-09-30,5484
2003-10-01,5489
2003-10-02,5498
2003-10-03,5459
2003-10-06,5463
2003-10-07,5352
2003-10-08,5385
2003-10-09,5408
2003-10-10,5370
2003-10-13,5300
2003-10-14,5349
2003-10-15,5341
2003-10-16,5360
2003-10-17,5410
2003-10-20,5440
2003-10-21,5440
2003-10-22,5535
2003-10-23,5544
2003-10-24,5615
2003-10-27,5615
2003-10-28,5613
2003-10-29,5670
2003-10-30,5705
2003-10-31,5705
2003-11-03,5781
2003-11-04,5999
2003-11-05,6019
2003-11-06,5997
2003-11-07,6021
2003-11-10,6005
2003-11-11,6005
2003-11-12,6112
2003-11-13,6186
2003-11-14,6263
2003-11-17,6378
2003-11-18,6386
2003-11-19,6379
2003-11-20,6426
2003-11-21,6507
2003-11-24,6453
2003-11-25,6227
2003-11-26,6256
2003-11-27,6256
2003-11-28,6260
2003-12-01,6238
2003-12-02,6185
2003-12-03,6216
2003-12-04,6040
2003-12-05,6092
2003-12-08,5986
2003-12-09,5829
2003-12-10,5617
2003-12-11,5733
2003-12-12,5760
2003-12-15,5952
2003-12-16,5445
2003-12-17,5510
2003-12-18,5581
2003-12-19,5583
2003-12-22,5589
2003-12-23,5607
2003-12-24,5606
2003-12-26,5629
2003-12-29,5622
2003-12-30,5626
2003-12-31,5632
2004-01-02,5581
2004-01-05,5460
2004-01-06,5261
2004-01-07,5192
2004-01-08,5095
2004-01-09,5147
2004-01-12,5288
2004-01-13,5422
2004-01-14,5566
2004-01-15,5605
2004-01-16,5706
2004-01-19,5706
2004-01-20,5700
2004-01-21,5820
2004-01-22,5871
2004-01-23,5855
2004-01-26,5897
2004-01-27,5680
2004-01-28,5654
2004-01-29,5722
2004-01-30,5764
2004-02-02,5858
2004-02-03,5805
2004-02-04,5802
2004-02-05,5821
2004-02-06,5843
2004-02-09,5838
2004-02-10,5917
2004-02-11,5794
2004-02-12,5600
2004-02-13,5437
2004-02-16,5437
2004-02-17,5498
2004-02-18,5550
2004-02-19,5561
2004-02-20,5550
2004-02-23,5624
2004-02-24,5618
2004-02-25,5697
2004-02-26,5700
2004-02-27,5866
2004-03-01,5839
2004-03-02,5795
2004-03-03,5850
2004-03-04,5840
2004-03-05,5970
2004-03-08,5964
2004-03-09,5873
2004-03-10,5892
2004-03-11,5679
2004-03-12,5575
2004-03-15,5606
2004-03-16,5619
2004-03-17,5606
2004-03-18,5597
2004-03-19,5609
2004-03-22,5665
2004-03-23,5658
2004-03-24,5740
2004-03-25,5759
2004-03-26,5496
2004-03-29,4890
2004-03-30,4881
2004-03-31,4873
2004-04-01,4772
2004-04-02,4730
2004-04-05,4765
2004-04-06,4747
2004-04-07,4722
2004-04-08,4727
2004-04-12,4740
2004-04-13,4697
2004-04-14,4758
2004-04-15,4754
2004-04-16,4631
2004-04-19,4663
2004-04-20,4667
2004-04-21,4645
2004-04-22,4676
2004-04-23,4492
2004-04-26,4498
2004-04-27,4592
2004-04-28,4632
2004-04-29,4651
2004-04-30,4628
2004-05-03,4694
2004-05-04,4687
2004-05-05,4697
2004-05-06,4718
2004-05-07,4696
2004-05-10,4800
2004-05-11,4813
2004-05-12,4819
2004-05-13,4823
2004-05-14,4908
2004-05-17,4934
2004-05-18,4945
2004-05-19,4981
2004-05-20,5062
2004-05-21,5075
2004-05-24,5128
2004-05-25,5041
2004-05-26,4917
2004-05-27,4975
2004-05-28,4964
2004-05-31,4950
2004-06-01,4689
2004-06-02,4818
2004-06-03,5048
2004-06-04,5013
2004-06-07,5004
2004-06-08,5032
2004-06-09,5099
2004-06-10,5017
2004-06-11,5025
2004-06-14,5050
2004-06-15,5117
2004-06-16,4865
2004-06-17,5025
2004-06-18,5026
2004-06-21,5035
2004-06-22,5057
2004-06-23,5037
2004-06-24,5061
2004-06-25,5108
2004-06-28,5089
2004-06-29,5133
2004-06-30,5188
2004-07-01,5172
2004-07-02,5125
2004-07-05,5125
2004-07-06,5096
2004-07-07,5128
2004-07-08,4994
2004-07-09,4993
2004-07-12,5026
2004-07-13,4920
2004-07-14,4919
2004-07-15,4978
2004-07-16,4927
2004-07-19,4976
2004-07-20,5002
2004-07-21,5051
2004-07-22,5071
2004-07-23,5072
2004-07-26,5104
2004-07-27,4910
2004-07-28,4982
2004-07-29,4962
2004-07-30,5036
2004-08-02,5031
2004-08-03,5110
2004-08-04,5136
2004-08-05,5094
2004-08-06,5176
2004-08-09,5234
2004-08-10,5309
2004-08-11,5216
2004-08-12,5243
2004-08-13,5233
2004-08-16,5226
2004-08-17,5251
2004-08-18,5243
2004-08-19,5233
2004-08-20,5205
2004-08-23,5146
2004-08-24,5161
2004-08-25,5190
2004-08-26,5240
2004-08-27,5206
2004-08-30,5224
2004-08-31,5258
2004-09-01,5321
2004-09-02,5192
2004-09-03,5198
2004-09-06,5198
2004-09-07,5240
2004-09-08,5289
2004-09-09,5287
2004-09-10,5321
2004-09-13,5389
2004-09-14,5432
2004-09-15,5455
2004-09-16,5459
2004-09-17,5564
2004-09-20,5570
2004-09-21,5588
2004-09-22,5648
